year,periodName,value,month_year,state_code
2002,August,1714199.0,2002-08,09
2002,July,1723212.0,2002-07,09
2002,June,1713517.0,2002-06,09
2002,May,1699880.0,2002-05,09
2002,April,1687366.0,2002-04,09
2002,March,1683710.0,2002-03,09
2002,February,1677738.0,2002-02,09
2002,January,1672765.0,2002-01,09
2019,December,470989.0,2019-12,10
2019,November,471118.0,2019-11,10
2019,October,469025.0,2019-10,10
2019,September,465447.0,2019-09,10
2019,August,470590.0,2019-08,10
2019,July,472697.0,2019-07,10
2019,June,470852.0,2019-06,10
2019,May,468619.0,2019-05,10
2019,April,469229.0,2019-04,10
2019,March,468240.0,2019-03,10
2019,February,464827.0,2019-02,10
2019,January,464500.0,2019-01,10
2018,December,469118.0,2018-12,10
2018,November,468160.0,2018-11,10
2018,October,465119.0,2018-10,10
2018,September,460704.0,2018-09,10
2018,August,465258.0,2018-08,10
2018,July,467771.0,2018-07,10
2018,June,466175.0,2018-06,10
2018,May,463474.0,2018-05,10
2018,April,462854.0,2018-04,10
2018,March,460927.0,2018-03,10
2018,February,456918.0,2018-02,10
2018,January,456029.0,2018-01,10
2017,December,460202.0,2017-12,10
2017,November,459284.0,2017-11,10
2017,October,456222.0,2017-10,10
2017,September,453125.0,2017-09,10
2017,August,457459.0,2017-08,10
2017,July,459030.0,2017-07,10
2017,June,456960.0,2017-06,10
2017,May,453646.0,2017-05,10
2017,April,453800.0,2017-04,10
2017,March,452372.0,2017-03,10
2017,February,448551.0,2017-02,10
2017,January,448482.0,2017-01,10
2016,December,452995.0,2016-12,10
2016,November,452455.0,2016-11,10
2016,October,449995.0,2016-10,10
2016,September,446738.0,2016-09,10
2016,August,452339.0,2016-08,10
2016,July,454612.0,2016-07,10
2016,June,452805.0,2016-06,10
2016,May,450483.0,2016-05,10
2016,April,451085.0,2016-04,10
2016,March,450072.0,2016-03,10
2016,February,446337.0,2016-02,10
2016,January,446390.0,2016-01,10
2015,December,451477.0,2015-12,10
2015,November,450537.0,2015-11,10
2015,October,446987.0,2015-10,10
2015,September,442190.0,2015-09,10
2015,August,446561.0,2015-08,10
2015,July,447640.0,2015-07,10
2015,June,444917.0,2015-06,10
2015,May,441286.0,2015-05,10
2015,April,439885.0,2015-04,10
2015,March,437320.0,2015-03,10
2015,February,432866.0,2015-02,10
2015,January,432594.0,2015-01,10
2014,December,437288.0,2014-12,10
2014,November,435815.0,2014-11,10
2014,October,432011.0,2014-10,10
2014,September,426766.0,2014-09,10
2014,August,430702.0,2014-08,10
2014,July,431330.0,2014-07,10
2014,June,428542.0,2014-06,10
2014,May,423859.0,2014-05,10
2014,April,421821.0,2014-04,10
2014,March,418998.0,2014-03,10
2014,February,414458.0,2014-02,10
2014,January,414313.0,2014-01,10
2013,December,419831.0,2013-12,10
2013,November,419161.0,2013-11,10
2013,October,415591.0,2013-10,10
2013,September,411624.0,2013-09,10
2013,August,415708.0,2013-08,10
2013,July,416293.0,2013-07,10
2013,June,413949.0,2013-06,10
2013,May,410908.0,2013-05,10
2013,April,410967.0,2013-04,10
2013,March,409413.0,2013-03,10
2013,February,406628.0,2013-02,10
2013,January,407354.0,2013-01,10
2012,December,414061.0,2012-12,10
2012,November,414696.0,2012-11,10
2012,October,412966.0,2012-10,10
2012,September,409472.0,2012-09,10
2012,August,414576.0,2012-08,10
2012,July,417105.0,2012-07,10
2012,June,416330.0,2012-06,10
2012,May,414372.0,2012-05,10
2012,April,414490.0,2012-04,10
2012,March,413316.0,2012-03,10
2012,February,409847.0,2012-02,10
2012,January,410248.0,2012-01,10
2011,December,416315.0,2011-12,10
2011,November,415791.0,2011-11,10
2011,October,412687.0,2011-10,10
2011,September,408474.0,2011-09,10
2011,August,413040.0,2011-08,10
2011,July,414352.0,2011-07,10
2011,June,412206.0,2011-06,10
2011,May,409291.0,2011-05,10
2011,April,409226.0,2011-04,10
2011,March,406629.0,2011-03,10
2011,February,401913.0,2011-02,10
2011,January,401105.0,2011-01,10
2010,December,405344.0,2010-12,10
2010,November,403977.0,2010-11,10
2010,October,401169.0,2010-10,10
2010,September,397471.0,2010-09,10
2010,August,402510.0,2010-08,10
2010,July,403644.0,2010-07,10
2010,June,400989.0,2010-06,10
2010,May,396965.0,2010-05,10
2010,April,395441.0,2010-04,10
2010,March,391557.0,2010-03,10
2010,February,387293.0,2010-02,10
2010,January,388069.0,2010-01,10
2009,December,393690.0,2009-12,10
2009,November,394660.0,2009-11,10
2009,October,393642.0,2009-10,10
2009,September,392067.0,2009-09,10
2009,August,400219.0,2009-08,10
2009,July,404599.0,2009-07,10
2009,June,405253.0,2009-06,10
2009,May,404447.0,2009-05,10
2009,April,406252.0,2009-04,10
2009,March,406161.0,2009-03,10
2009,February,405730.0,2009-02,10
2009,January,409018.0,2009-01,10
2008,December,417562.0,2008-12,10
2008,November,420096.0,2008-11,10
2008,October,420216.0,2008-10,10
2008,September,418528.0,2008-09,10
2008,August,426055.0,2008-08,10
2008,July,429951.0,2008-07,10
2008,June,429863.0,2008-06,10
2008,May,428112.0,2008-05,10
2008,April,429276.0,2008-04,10
2008,March,427985.0,2008-03,10
2008,February,425141.0,2008-02,10
2008,January,426188.0,2008-01,10
2007,December,431829.0,2007-12,10
2007,November,431758.0,2007-11,10
2007,October,429038.0,2007-10,10
2007,September,425409.0,2007-09,10
2007,August,430607.0,2007-08,10
2007,July,432747.0,2007-07,10
2007,June,431074.0,2007-06,10
2007,May,427649.0,2007-05,10
2007,April,426989.0,2007-04,10
2007,March,425706.0,2007-03,10
2007,February,422809.0,2007-02,10
2007,January,424126.0,2007-01,10
2006,December,430229.0,2006-12,10
2006,November,429732.0,2006-11,10
2006,October,427024.0,2006-10,10
2006,September,422530.0,2006-09,10
2006,August,428039.0,2006-08,10
2006,July,429909.0,2006-07,10
2006,June,428133.0,2006-06,10
2006,May,424780.0,2006-05,10
2006,April,424041.0,2006-04,10
2006,March,422259.0,2006-03,10
2006,February,418833.0,2006-02,10
2006,January,419275.0,2006-01,10
2005,December,424249.0,2005-12,10
2005,November,423438.0,2005-11,10
2005,October,420242.0,2005-10,10
2005,September,415330.0,2005-09,10
2005,August,419769.0,2005-08,10
2005,July,420094.0,2005-07,10
2005,June,416696.0,2005-06,10
2005,May,412600.0,2005-05,10
2005,April,410796.0,2005-04,10
2005,March,406947.0,2005-03,10
2005,February,401982.0,2005-02,10
2005,January,401431.0,2005-01,10
2004,December,406331.0,2004-12,10
2004,November,406290.0,2004-11,10
2004,October,404011.0,2004-10,10
2004,September,400111.0,2004-09,10
2004,August,405904.0,2004-08,10
2004,July,408182.0,2004-07,10
2004,June,406599.0,2004-06,10
2004,May,403427.0,2004-05,10
2004,April,403153.0,2004-04,10
2004,March,401809.0,2004-03,10
2004,February,398629.0,2004-02,10
2004,January,398743.0,2004-01,10
2003,December,403544.0,2003-12,10
2003,November,402864.0,2003-11,10
2003,October,399897.0,2003-10,10
2003,September,395008.0,2003-09,10
2003,August,399888.0,2003-08,10
2003,July,401354.0,2003-07,10
2003,June,399571.0,2003-06,10
2003,May,396050.0,2003-05,10
2003,April,395203.0,2003-04,10
2003,March,393272.0,2003-03,10
2003,February,390618.0,2003-02,10
2003,January,392399.0,2003-01,10
2002,December,398846.0,2002-12,10
2002,November,399095.0,2002-11,10
2002,October,397785.0,2002-10,10
2002,September,395087.0,2002-09,10
2002,August,400967.0,2002-08,10
2002,July,403322.0,2002-07,10
2002,June,402211.0,2002-06,10
2002,May,400549.0,2002-05,10
2002,April,401357.0,2002-04,10
2002,March,401057.0,2002-03,10
2002,February,399439.0,2002-02,10
2002,January,400513.0,2002-01,10
2019,December,390807.0,2019-12,11
2019,November,391565.0,2019-11,11
2019,October,388209.0,2019-10,11
2019,September,386102.0,2019-09,11
2019,August,385399.0,2019-08,11
2019,July,392330.0,2019-07,11
2019,June,388574.0,2019-06,11
2019,May,386959.0,2019-05,11
2019,April,388445.0,2019-04,11
2019,March,386482.0,2019-03,11
2019,February,384629.0,2019-02,11
2019,January,380285.0,2019-01,11
2018,December,381701.0,2018-12,11
2018,November,382867.0,2018-11,11
2018,October,380503.0,2018-10,11
2018,September,378179.0,2018-09,11
2018,August,377665.0,2018-08,11
2018,July,385736.0,2018-07,11
2018,June,383232.0,2018-06,11
2018,May,383103.0,2018-05,11
2018,April,384611.0,2018-04,11
2018,March,382708.0,2018-03,11
2018,February,381875.0,2018-02,11
2018,January,378261.0,2018-01,11
2017,December,379014.0,2017-12,11
2017,November,379379.0,2017-11,11
2017,October,376996.0,2017-10,11
2017,September,375153.0,2017-09,11
2017,August,374297.0,2017-08,11
2017,July,380634.0,2017-07,11
2017,June,377500.0,2017-06,11
2017,May,376548.0,2017-05,11
2017,April,377550.0,2017-04,11
2017,March,376330.0,2017-03,11
2017,February,374956.0,2017-02,11
2017,January,372238.0,2017-01,11
2016,December,373112.0,2016-12,11
2016,November,374239.0,2016-11,11
2016,October,372073.0,2016-10,11
2016,September,369342.0,2016-09,11
2016,August,368475.0,2016-08,11
2016,July,375049.0,2016-07,11
2016,June,371502.0,2016-06,11
2016,May,370641.0,2016-05,11
2016,April,372621.0,2016-04,11
2016,March,369795.0,2016-03,11
2016,February,368605.0,2016-02,11
2016,January,365310.0,2016-01,11
2015,December,367413.0,2015-12,11
2015,November,367475.0,2015-11,11
2015,October,365449.0,2015-10,11
2015,September,362115.0,2015-09,11
2015,August,362317.0,2015-08,11
2015,July,368301.0,2015-07,11
2015,June,362719.0,2015-06,11
2015,May,359946.0,2015-05,11
2015,April,360517.0,2015-04,11
2015,March,358346.0,2015-03,11
2015,February,357871.0,2015-02,11
2015,January,355179.0,2015-01,11
2014,December,355518.0,2014-12,11
2014,November,356152.0,2014-11,11
2014,October,355177.0,2014-10,11
2014,September,351458.0,2014-09,11
2014,August,349812.0,2014-08,11
2014,July,355110.0,2014-07,11
2014,June,351034.0,2014-06,11
2014,May,346670.0,2014-05,11
2014,April,346396.0,2014-04,11
2014,March,343763.0,2014-03,11
2014,February,343475.0,2014-02,11
2014,January,341663.0,2014-01,11
2013,December,343939.0,2013-12,11
2013,November,343886.0,2013-11,11
2013,October,340819.0,2013-10,11
2013,September,339806.0,2013-09,11
2013,August,341061.0,2013-08,11
2013,July,346990.0,2013-07,11
2013,June,343685.0,2013-06,11
2013,May,341962.0,2013-05,11
2013,April,343347.0,2013-04,11
2013,March,341374.0,2013-03,11
2013,February,341778.0,2013-02,11
2013,January,339569.0,2013-01,11
2012,December,341095.0,2012-12,11
2012,November,341190.0,2012-11,11
2012,October,340006.0,2012-10,11
2012,September,335540.0,2012-09,11
2012,August,334847.0,2012-08,11
2012,July,338754.0,2012-07,11
2012,June,334483.0,2012-06,11
2012,May,328662.0,2012-05,11
2012,April,326437.0,2012-04,11
2012,March,323727.0,2012-03,11
2012,February,321606.0,2012-02,11
2012,January,317458.0,2012-01,11
2011,December,316638.0,2011-12,11
2011,November,315271.0,2011-11,11
2011,October,314309.0,2011-10,11
2011,September,314026.0,2011-09,11
2011,August,314808.0,2011-08,11
2011,July,319754.0,2011-07,11
2011,June,315351.0,2011-06,11
2011,May,311950.0,2011-05,11
2011,April,315231.0,2011-04,11
2011,March,314707.0,2011-03,11
2011,February,316220.0,2011-02,11
2011,January,313781.0,2011-01,11
2010,December,313559.0,2010-12,11
2010,November,313564.0,2010-11,11
2010,October,313276.0,2010-10,11
2010,September,312543.0,2010-09,11
2010,August,313663.0,2010-08,11
2010,July,322602.0,2010-07,11
2010,June,319186.0,2010-06,11
2010,May,315702.0,2010-05,11
2010,April,314431.0,2010-04,11
2010,March,309896.0,2010-03,11
2010,February,307708.0,2010-02,11
2010,January,305965.0,2010-01,11
2009,December,306076.0,2009-12,11
2009,November,305347.0,2009-11,11
2009,October,303317.0,2009-10,11
2009,September,301241.0,2009-09,11
2009,August,306136.0,2009-08,11
2009,July,311807.0,2009-07,11
2009,June,305495.0,2009-06,11
2009,May,301226.0,2009-05,11
2009,April,301573.0,2009-04,11
2009,March,302751.0,2009-03,11
2009,February,305088.0,2009-02,11
2009,January,303939.0,2009-01,11
2008,December,304845.0,2008-12,11
2008,November,305822.0,2008-11,11
2008,October,306764.0,2008-10,11
2008,September,309123.0,2008-09,11
2008,August,313388.0,2008-08,11
2008,July,317143.0,2008-07,11
2008,June,311947.0,2008-06,11
2008,May,308705.0,2008-05,11
2008,April,309674.0,2008-04,11
2008,March,308946.0,2008-03,11
2008,February,308465.0,2008-02,11
2008,January,305487.0,2008-01,11
2007,December,307129.0,2007-12,11
2007,November,307227.0,2007-11,11
2007,October,306144.0,2007-10,11
2007,September,303682.0,2007-09,11
2007,August,304973.0,2007-08,11
2007,July,309467.0,2007-07,11
2007,June,305102.0,2007-06,11
2007,May,302061.0,2007-05,11
2007,April,303346.0,2007-04,11
2007,March,302964.0,2007-03,11
2007,February,302490.0,2007-02,11
2007,January,298530.0,2007-01,11
2006,December,299597.0,2006-12,11
2006,November,299582.0,2006-11,11
2006,October,299019.0,2006-10,11
2006,September,297177.0,2006-09,11
2006,August,299591.0,2006-08,11
2006,July,304814.0,2006-07,11
2006,June,300987.0,2006-06,11
2006,May,295076.0,2006-05,11
2006,April,294581.0,2006-04,11
2006,March,294753.0,2006-03,11
2006,February,295174.0,2006-02,11
2006,January,293082.0,2006-01,11
2005,December,294947.0,2005-12,11
2005,November,295064.0,2005-11,11
2005,October,295016.0,2005-10,11
2005,September,295276.0,2005-09,11
2005,August,298576.0,2005-08,11
2005,July,302735.0,2005-07,11
2005,June,297511.0,2005-06,11
2005,May,293135.0,2005-05,11
2005,April,294359.0,2005-04,11
2005,March,293578.0,2005-03,11
2005,February,294112.0,2005-02,11
2005,January,291504.0,2005-01,11
2004,December,290982.0,2004-12,11
2004,November,290679.0,2004-11,11
2004,October,289691.0,2004-10,11
2004,September,287865.0,2004-09,11
2004,August,289648.0,2004-08,11
2004,July,292337.0,2004-07,11
2004,June,288185.0,2004-06,11
2004,May,284130.0,2004-05,11
2004,April,285675.0,2004-04,11
2004,March,285059.0,2004-03,11
2004,February,285490.0,2004-02,11
2004,January,282450.0,2004-01,11
2003,December,283536.0,2003-12,11
2003,November,284279.0,2003-11,11
2003,October,285486.0,2003-10,11
2003,September,285262.0,2003-09,11
2003,August,286904.0,2003-08,11
2003,July,293338.0,2003-07,11
2003,June,289098.0,2003-06,11
2003,May,284890.0,2003-05,11
2003,April,285191.0,2003-04,11
2003,March,283890.0,2003-03,11
2003,February,282874.0,2003-02,11
2003,January,280700.0,2003-01,11
2002,December,282867.0,2002-12,11
2002,November,283208.0,2002-11,11
2002,October,283469.0,2002-10,11
2002,September,284484.0,2002-09,11
2002,August,288508.0,2002-08,11
2002,July,294294.0,2002-07,11
2002,June,289594.0,2002-06,11
2002,May,285880.0,2002-05,11
2002,April,287868.0,2002-04,11
2002,March,286751.0,2002-03,11
2002,February,286591.0,2002-02,11
2002,January,284435.0,2002-01,11
2019,December,10133159.0,2019-12,12
2019,November,10128460.0,2019-11,12
2019,October,10162319.0,2019-10,12
2019,September,10134659.0,2019-09,12
2019,August,10012031.0,2019-08,12
2019,July,10021551.0,2019-07,12
2019,June,9974603.0,2019-06,12
2019,May,9987037.0,2019-05,12
2019,April,9931333.0,2019-04,12
2019,March,9934602.0,2019-03,12
2019,February,9935531.0,2019-02,12
2019,January,9837432.0,2019-01,12
2018,December,9857992.0,2018-12,12
2018,November,9874654.0,2018-11,12
2018,October,9898534.0,2018-10,12
2018,September,9870425.0,2018-09,12
2018,August,9744778.0,2018-08,12
2018,July,9845079.0,2018-07,12
2018,June,9810494.0,2018-06,12
2018,May,9851101.0,2018-05,12
2018,April,9784769.0,2018-04,12
2018,March,9773703.0,2018-03,12
2018,February,9758857.0,2018-02,12
2018,January,9633488.0,2018-01,12
2017,December,9651698.0,2017-12,12
2017,November,9666749.0,2017-11,12
2017,October,9692495.0,2017-10,12
2017,September,9744310.0,2017-09,12
2017,August,9626390.0,2017-08,12
2017,July,9682901.0,2017-07,12
2017,June,9661001.0,2017-06,12
2017,May,9681147.0,2017-05,12
2017,April,9654049.0,2017-04,12
2017,March,9618333.0,2017-03,12
2017,February,9542647.0,2017-02,12
2017,January,9450194.0,2017-01,12
2016,December,9426748.0,2016-12,12
2016,November,9428648.0,2016-11,12
2016,October,9440052.0,2016-10,12
2016,September,9423863.0,2016-09,12
2016,August,9341915.0,2016-08,12
2016,July,9355908.0,2016-07,12
2016,June,9314806.0,2016-06,12
2016,May,9346280.0,2016-05,12
2016,April,9278899.0,2016-04,12
2016,March,9278549.0,2016-03,12
2016,February,9239700.0,2016-02,12
2016,January,9155073.0,2016-01,12
2015,December,9144625.0,2015-12,12
2015,November,9115995.0,2015-11,12
2015,October,9130565.0,2015-10,12
2015,September,9102151.0,2015-09,12
2015,August,9069644.0,2015-08,12
2015,July,9077686.0,2015-07,12
2015,June,9075150.0,2015-06,12
2015,May,9125575.0,2015-05,12
2015,April,9054076.0,2015-04,12
2015,March,9008721.0,2015-03,12
2015,February,8988227.0,2015-02,12
2015,January,8959312.0,2015-01,12
2014,December,8985368.0,2014-12,12
2014,November,9007163.0,2014-11,12
2014,October,9059186.0,2014-10,12
2014,September,9025378.0,2014-09,12
2014,August,8954864.0,2014-08,12
2014,July,8989114.0,2014-07,12
2014,June,8985438.0,2014-06,12
2014,May,9008331.0,2014-05,12
2014,April,8952090.0,2014-04,12
2014,March,8934964.0,2014-03,12
2014,February,8873158.0,2014-02,12
2014,January,8819883.0,2014-01,12
2013,December,8828907.0,2013-12,12
2013,November,8824533.0,2013-11,12
2013,October,8783288.0,2013-10,12
2013,September,8861630.0,2013-09,12
2013,August,8800431.0,2013-08,12
2013,July,8819715.0,2013-07,12
2013,June,8790598.0,2013-06,12
2013,May,8828091.0,2013-05,12
2013,April,8752057.0,2013-04,12
2013,March,8691028.0,2013-03,12
2013,February,8650294.0,2013-02,12
2013,January,8610437.0,2013-01,12
2012,December,8661278.0,2012-12,12
2012,November,8670947.0,2012-11,12
2012,October,8717550.0,2012-10,12
2012,September,8694459.0,2012-09,12
2012,August,8560484.0,2012-08,12
2012,July,8582864.0,2012-07,12
2012,June,8594714.0,2012-06,12
2012,May,8634447.0,2012-05,12
2012,April,8552791.0,2012-04,12
2012,March,8526244.0,2012-03,12
2012,February,8465493.0,2012-02,12
2012,January,8402754.0,2012-01,12
2011,December,8470393.0,2011-12,12
2011,November,8469053.0,2011-11,12
2011,October,8458802.0,2011-10,12
2011,September,8455799.0,2011-09,12
2011,August,8376294.0,2011-08,12
2011,July,8340865.0,2011-07,12
2011,June,8326024.0,2011-06,12
2011,May,8407141.0,2011-05,12
2011,April,8359987.0,2011-04,12
2011,March,8326618.0,2011-03,12
2011,February,8251530.0,2011-02,12
2011,January,8217155.0,2011-01,12
2010,December,8246471.0,2010-12,12
2010,November,8229809.0,2010-11,12
2010,October,8254352.0,2010-10,12
2010,September,8292618.0,2010-09,12
2010,August,8246578.0,2010-08,12
2010,July,8228895.0,2010-07,12
2010,June,8208789.0,2010-06,12
2010,May,8260328.0,2010-05,12
2010,April,8233652.0,2010-04,12
2010,March,8107376.0,2010-03,12
2010,February,8036129.0,2010-02,12
2010,January,7978905.0,2010-01,12
2009,December,7981429.0,2009-12,12
2009,November,8052935.0,2009-11,12
2009,October,8050281.0,2009-10,12
2009,September,8084924.0,2009-09,12
2009,August,8115570.0,2009-08,12
2009,July,8176631.0,2009-07,12
2009,June,8161319.0,2009-06,12
2009,May,8210043.0,2009-05,12
2009,April,8232218.0,2009-04,12
2009,March,8206707.0,2009-03,12
2009,February,8234461.0,2009-02,12
2009,January,8270952.0,2009-01,12
2008,December,8423215.0,2008-12,12
2008,November,8512164.0,2008-11,12
2008,October,8598024.0,2008-10,12
2008,September,8621074.0,2008-09,12
2008,August,8609757.0,2008-08,12
2008,July,8680572.0,2008-07,12
2008,June,8680159.0,2008-06,12
2008,May,8714898.0,2008-05,12
2008,April,8727390.0,2008-04,12
2008,March,8708828.0,2008-03,12
2008,February,8674824.0,2008-02,12
2008,January,8695061.0,2008-01,12
2007,December,8741662.0,2007-12,12
2007,November,8793112.0,2007-11,12
2007,October,8774290.0,2007-10,12
2007,September,8801095.0,2007-09,12
2007,August,8757162.0,2007-08,12
2007,July,8829348.0,2007-07,12
2007,June,8820588.0,2007-06,12
2007,May,8826786.0,2007-05,12
2007,April,8786284.0,2007-04,12
2007,March,8830206.0,2007-03,12
2007,February,8767885.0,2007-02,12
2007,January,8748822.0,2007-01,12
2006,December,8847790.0,2006-12,12
2006,November,8818167.0,2006-11,12
2006,October,8828981.0,2006-10,12
2006,September,8783791.0,2006-09,12
2006,August,8756383.0,2006-08,12
2006,July,8752088.0,2006-07,12
2006,June,8724746.0,2006-06,12
2006,May,8701168.0,2006-05,12
2006,April,8636358.0,2006-04,12
2006,March,8617493.0,2006-03,12
2006,February,8548433.0,2006-02,12
2006,January,8498862.0,2006-01,12
2005,December,8544323.0,2005-12,12
2005,November,8513085.0,2005-11,12
2005,October,8545687.0,2005-10,12
2005,September,8508088.0,2005-09,12
2005,August,8494230.0,2005-08,12
2005,July,8473956.0,2005-07,12
2005,June,8402189.0,2005-06,12
2005,May,8398971.0,2005-05,12
2005,April,8327102.0,2005-04,12
2005,March,8252806.0,2005-03,12
2005,February,8186009.0,2005-02,12
2005,January,8141236.0,2005-01,12
2004,December,8194972.0,2004-12,12
2004,November,8179546.0,2004-11,12
2004,October,8150430.0,2004-10,12
2004,September,8104338.0,2004-09,12
2004,August,8092693.0,2004-08,12
2004,July,8104622.0,2004-07,12
2004,June,8036692.0,2004-06,12
2004,May,8025667.0,2004-05,12
2004,April,7978157.0,2004-04,12
2004,March,7946052.0,2004-03,12
2004,February,7918594.0,2004-02,12
2004,January,7867138.0,2004-01,12
2003,December,7889359.0,2003-12,12
2003,November,7863432.0,2003-11,12
2003,October,7852151.0,2003-10,12
2003,September,7806889.0,2003-09,12
2003,August,7775523.0,2003-08,12
2003,July,7774816.0,2003-07,12
2003,June,7773634.0,2003-06,12
2003,May,7777669.0,2003-05,12
2003,April,7758954.0,2003-04,12
2003,March,7744556.0,2003-03,12
2003,February,7714603.0,2003-02,12
2003,January,7666192.0,2003-01,12
2002,December,7700957.0,2002-12,12
2002,November,7672572.0,2002-11,12
2002,October,7743246.0,2002-10,12
2002,September,7762509.0,2002-09,12
2002,August,7690802.0,2002-08,12
2002,July,7673315.0,2002-07,12
2002,June,7647972.0,2002-06,12
2002,May,7674322.0,2002-05,12
2002,April,7609782.0,2002-04,12
2002,March,7614440.0,2002-03,12
2002,February,7601923.0,2002-02,12
2002,January,7484352.0,2002-01,12
2019,December,4999317.0,2019-12,13
2019,November,4993690.0,2019-11,13
2019,October,4981815.0,2019-10,13
2019,September,4963773.0,2019-09,13
2019,August,4911129.0,2019-08,13
2019,July,4930248.0,2019-07,13
2019,June,4908635.0,2019-06,13
2019,May,4917789.0,2019-05,13
2019,April,4906480.0,2019-04,13
2019,March,4920071.0,2019-03,13
2019,February,4913308.0,2019-02,13
2019,January,4877469.0,2019-01,13
2018,December,4892284.0,2018-12,13
2018,November,4896787.0,2018-11,13
2018,October,4884574.0,2018-10,13
2018,September,4876444.0,2018-09,13
2018,August,4833145.0,2018-08,13
2018,July,4894223.0,2018-07,13
2018,June,4878754.0,2018-06,13
2018,May,4900064.0,2018-05,13
2018,April,4887118.0,2018-04,13
2018,March,4897813.0,2018-03,13
2018,February,4883130.0,2018-02,13
2018,January,4836123.0,2018-01,13
2017,December,4852076.0,2017-12,13
2017,November,4858620.0,2017-11,13
2017,October,4846618.0,2017-10,13
2017,September,4866623.0,2017-09,13
2017,August,4805835.0,2017-08,13
2017,July,4830457.0,2017-07,13
2017,June,4809009.0,2017-06,13
2017,May,4809971.0,2017-05,13
2017,April,4804927.0,2017-04,13
2017,March,4796457.0,2017-03,13
2017,February,4749864.0,2017-02,13
2017,January,4714708.0,2017-01,13
2016,December,4714108.0,2016-12,13
2016,November,4713396.0,2016-11,13
2016,October,4692104.0,2016-10,13
2016,September,4677808.0,2016-09,13
2016,August,4645799.0,2016-08,13
2016,July,4664675.0,2016-07,13
2016,June,4640688.0,2016-06,13
2016,May,4650929.0,2016-05,13
2016,April,4626475.0,2016-04,13
2016,March,4625234.0,2016-03,13
2016,February,4591678.0,2016-02,13
2016,January,4554170.0,2016-01,13
2015,December,4548477.0,2015-12,13
2015,November,4525765.0,2015-11,13
2015,October,4502110.0,2015-10,13
2015,September,4478190.0,2015-09,13
2015,August,4465686.0,2015-08,13
2015,July,4481281.0,2015-07,13
2015,June,4476745.0,2015-06,13
2015,May,4499539.0,2015-05,13
2015,April,4477486.0,2015-04,13
2015,March,4464276.0,2015-03,13
2015,February,4444217.0,2015-02,13
2015,January,4431296.0,2015-01,13
2014,December,4445180.0,2014-12,13
2014,November,4442920.0,2014-11,13
2014,October,4434759.0,2014-10,13
2014,September,4406282.0,2014-09,13
2014,August,4375619.0,2014-08,13
2014,July,4401615.0,2014-07,13
2014,June,4394479.0,2014-06,13
2014,May,4408928.0,2014-05,13
2014,April,4398464.0,2014-04,13
2014,March,4400910.0,2014-03,13
2014,February,4370777.0,2014-02,13
2014,January,4361261.0,2014-01,13
2013,December,4386195.0,2013-12,13
2013,November,4383135.0,2013-11,13
2013,October,4349859.0,2013-10,13
2013,September,4374045.0,2013-09,13
2013,August,4350217.0,2013-08,13
2013,July,4373550.0,2013-07,13
2013,June,4361583.0,2013-06,13
2013,May,4387746.0,2013-05,13
2013,April,4374150.0,2013-04,13
2013,March,4360026.0,2013-03,13
2013,February,4351543.0,2013-02,13
2013,January,4344438.0,2013-01,13
2012,December,4379223.0,2012-12,13
2012,November,4385530.0,2012-11,13
2012,October,4383802.0,2012-10,13
2012,September,4369647.0,2012-09,13
2012,August,4322334.0,2012-08,13
2012,July,4346347.0,2012-07,13
2012,June,4344686.0,2012-06,13
2012,May,4364584.0,2012-05,13
2012,April,4341042.0,2012-04,13
2012,March,4337097.0,2012-03,13
2012,February,4309632.0,2012-02,13
2012,January,4293077.0,2012-01,13
2011,December,4329057.0,2011-12,13
2011,November,4327137.0,2011-11,13
2011,October,4299517.0,2011-10,13
2011,September,4288364.0,2011-09,13
2011,August,4257526.0,2011-08,13
2011,July,4256602.0,2011-07,13
2011,June,4239060.0,2011-06,13
2011,May,4269047.0,2011-05,13
2011,April,4254019.0,2011-04,13
2011,March,4242476.0,2011-03,13
2011,February,4207461.0,2011-02,13
2011,January,4189390.0,2011-01,13
2010,December,4221004.0,2010-12,13
2010,November,4212921.0,2010-11,13
2010,October,4200359.0,2010-10,13
2010,September,4206387.0,2010-09,13
2010,August,4187570.0,2010-08,13
2010,July,4193233.0,2010-07,13
2010,June,4175163.0,2010-06,13
2010,May,4203148.0,2010-05,13
2010,April,4202956.0,2010-04,13
2010,March,4175423.0,2010-03,13
2010,February,4178229.0,2010-02,13
2010,January,4268234.0,2010-01,13
2009,December,4285416.0,2009-12,13
2009,November,4305024.0,2009-11,13
2009,October,4279680.0,2009-10,13
2009,September,4285660.0,2009-09,13
2009,August,4292956.0,2009-08,13
2009,July,4322886.0,2009-07,13
2009,June,4305683.0,2009-06,13
2009,May,4327016.0,2009-05,13
2009,April,4336583.0,2009-04,13
2009,March,4329089.0,2009-03,13
2009,February,4331050.0,2009-02,13
2009,January,4341199.0,2009-01,13
2008,December,4398925.0,2008-12,13
2008,November,4421511.0,2008-11,13
2008,October,4437557.0,2008-10,13
2008,September,4482288.0,2008-09,13
2008,August,4638156.0,2008-08,13
2008,July,4664282.0,2008-07,13
2008,June,4646443.0,2008-06,13
2008,May,4656642.0,2008-05,13
2008,April,4657465.0,2008-04,13
2008,March,4646801.0,2008-03,13
2008,February,4623661.0,2008-02,13
2008,January,4626387.0,2008-01,13
